problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p1_find_missing_number,prompt_1,7,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],10000,0.0019676000229083,0.002062195996986702,0.0023176000104285777,N/A
p1_find_missing_number,prompt_1,7,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],100000,0.06488409999292344,0.06770237499615178,0.07426139997551218,N/A
p1_find_missing_number,prompt_1,8,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    return total_sum - sum(arg1)'],1000,0.00022200000239536166,0.00023087299661710858,0.0002899999963119626,N/A
p1_find_missing_number,prompt_1,8,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    return total_sum - sum(arg1)'],10000,0.0019724000012502074,0.0021223980019567535,0.003195099998265505,N/A
p1_find_missing_number,prompt_1,8,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    return total_sum - sum(arg1)'],100000,0.06603200000245124,0.0681330530019477,0.07646700000623241,N/A
p1_find_missing_number,prompt_1,9,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],1000,0.00022519996855407953,0.00023150400375016034,0.00027409999165683985,N/A
p1_find_missing_number,prompt_1,9,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],10000,0.002014299971051514,0.0021112589997937903,0.0024770000018179417,N/A
p1_find_missing_number,prompt_1,9,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],100000,0.0655762999667786,0.06853807699633763,0.07727120001800358,N/A
p1_find_missing_number,prompt_1,10,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.00022139999782666564,0.0002304360014386475,0.00027570000384002924,N/A
p1_find_missing_number,prompt_1,10,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.0020480999955907464,0.002108945998479612,0.0025890999822877347,N/A
p1_find_missing_number,prompt_1,10,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.06605459999991581,0.06842504500003997,0.08196570002473891,N/A
p1_find_missing_number,prompt_1,11,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.00022600003285333514,0.00023000099929049612,0.0002536000101827085,N/A
p1_find_missing_number,prompt_1,11,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0020081999828107655,0.002080565005308017,0.0023410000139847398,N/A
p1_find_missing_number,prompt_1,11,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0657589000184089,0.06814457400236279,0.07301019999431446,N/A
p1_find_missing_number,prompt_1,12,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.00022329995408654213,0.00023146900115534664,0.0002487999736331403,N/A
p1_find_missing_number,prompt_1,12,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0019654000061564147,0.002096574999159202,0.0026407999685034156,N/A
p1_find_missing_number,prompt_1,12,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.06493330001831055,0.06850680599804036,0.07782309997128323,N/A
p1_find_missing_number,prompt_1,13,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number\npass'],1000,0.00022609997540712357,0.00022987399948760868,0.00024419999681413174,N/A
p1_find_missing_number,prompt_1,13,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number\npass'],10000,0.0020394999883137643,0.002084333001403138,0.0022122999653220177,N/A
p1_find_missing_number,prompt_1,13,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number\npass'],100000,0.06533010001294315,0.0678985210013343,0.07615480001550168,N/A
p1_find_missing_number,prompt_1,14,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum\npass'],1000,0.00022749998606741428,0.00023316599777899682,0.0002589999930933118,N/A
p1_find_missing_number,prompt_1,14,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum\npass'],10000,0.002044399967417121,0.002104943000013009,0.002446300000883639,N/A
p1_find_missing_number,prompt_1,14,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum\npass'],100000,0.06546260003233328,0.06807196200010367,0.07210829999530688,N/A
p1_find_missing_number,prompt_1,15,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],1000,0.00022490002447739244,0.00022887200000695884,0.0002487999736331403,N/A
p1_find_missing_number,prompt_1,15,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],10000,0.0019990999717265368,0.002077129998942837,0.0022415000130422413,N/A
p1_find_missing_number,prompt_1,15,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],100000,0.06486149999545887,0.06827306100109126,0.07432289997814223,N/A
p1_find_missing_number,prompt_1,16,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],1000,0.0002209999947808683,0.0002265659987460822,0.0003040999872609973,N/A
p1_find_missing_number,prompt_1,16,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],10000,0.001995300000999123,0.0021014870004728435,0.002701299963518977,N/A
p1_find_missing_number,prompt_1,16,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],100000,0.06589500000700355,0.0693322999990778,0.08782459999201819,N/A
p1_find_missing_number,prompt_1,17,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.00022769998759031296,0.00023488500213716178,0.0003874999820254743,N/A
p1_find_missing_number,prompt_1,17,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.00197049998678267,0.0021173699951032177,0.003716200008057058,N/A
p1_find_missing_number,prompt_1,17,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.06519779999507591,0.068196019998868,0.07350429997313768,N/A
p1_find_missing_number,prompt_1,18,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.00021989998640492558,0.0002260240080067888,0.00027650000993162394,N/A
p1_find_missing_number,prompt_1,18,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0020201000152155757,0.0021524869941640643,0.003472800017334521,N/A
p1_find_missing_number,prompt_1,18,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.06610759999603033,0.06848429600067903,0.07947469997452572,N/A
p1_find_missing_number,prompt_1,19,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],1000,0.0002204999909736216,0.0002277660003164783,0.00035479996586218476,N/A
p1_find_missing_number,prompt_1,19,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],10000,0.001968099968507886,0.0021333369991043583,0.002985499973874539,N/A
p1_find_missing_number,prompt_1,19,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],100000,0.06717729999218136,0.06960462099930737,0.07832490000873804,N/A
p1_find_missing_number,prompt_1,20,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],1000,0.00022639997769147158,0.00024362900468986482,0.0004966999986208975,N/A
p1_find_missing_number,prompt_1,20,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],10000,0.0020488000009208918,0.0021135039976798,0.0030474999803118408,N/A
p1_find_missing_number,prompt_1,20,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],100000,0.06534849997842684,0.06810968500038143,0.07679329998791218,N/A
p1_find_missing_number,prompt_1,21,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],1000,0.00022559997159987688,0.00023192599939648062,0.00030149996746331453,N/A
p1_find_missing_number,prompt_1,21,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],10000,0.0019753999658860266,0.0020950139983324334,0.0023651999654248357,N/A
p1_find_missing_number,prompt_1,21,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],100000,0.06552870001178235,0.06903434599924367,0.08660589996725321,N/A
p1_find_missing_number,prompt_1,22,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.00021629995899274945,0.00022537499258760364,0.0002440999960526824,N/A
p1_find_missing_number,prompt_1,22,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0019694000366143882,0.002115737003041431,0.0030673000146634877,N/A
p1_find_missing_number,prompt_1,22,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0652064000023529,0.06891565200057811,0.08610049996059388,N/A
p1_find_missing_number,prompt_1,23,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],1000,0.00022550002904608846,0.000229354000184685,0.00024279998615384102,N/A
p1_find_missing_number,prompt_1,23,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],10000,0.0020379999768920243,0.002105520002078265,0.0026640999712981284,N/A
p1_find_missing_number,prompt_1,23,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],100000,0.06566949997795746,0.06819201100443024,0.09204949997365475,N/A
p1_find_missing_number,prompt_1,24,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],1000,0.00022280000848695636,0.00022792600095272064,0.0002609000075608492,N/A
p1_find_missing_number,prompt_1,24,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],10000,0.002045600034762174,0.002119548000628129,0.0033655999577604234,N/A
p1_find_missing_number,prompt_1,24,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = total_sum - actual_sum\n    return missing_number'],100000,0.06541989999823272,0.06910162499814759,0.10158880002563819,N/A
p1_find_missing_number,prompt_1,25,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.00022769998759031296,0.000232433999190107,0.0002502999850548804,N/A
p1_find_missing_number,prompt_1,25,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.002046499983407557,0.0021057129988912493,0.002827599993906915,N/A
p1_find_missing_number,prompt_1,25,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.06497950002085418,0.06798891400161665,0.07294520002324134,N/A
p1_find_missing_number,prompt_1,26,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.00022330001229420304,0.0002301250008167699,0.00025860004825517535,N/A
p1_find_missing_number,prompt_1,26,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.0019691999768838286,0.0020861649978905915,0.0023686999920755625,N/A
p1_find_missing_number,prompt_1,26,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.06553950003581122,0.06877443100092932,0.08282790001248941,N/A
p1_find_missing_number,prompt_1,27,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],1000,0.00022170000011101365,0.00022991400153841825,0.00033540005097165704,N/A
p1_find_missing_number,prompt_1,27,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],10000,0.002047999994829297,0.002097660999861546,0.0023356000310741365,N/A
p1_find_missing_number,prompt_1,27,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],100000,0.06543060002150014,0.06911952699825634,0.11581639997893944,N/A
p1_find_missing_number,prompt_1,28,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.00022119999630376697,0.00022888699953909963,0.00024610001128166914,N/A
p1_find_missing_number,prompt_1,28,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.002049200003966689,0.002109408001997508,0.0024299999931827188,N/A
p1_find_missing_number,prompt_1,28,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.06661749997874722,0.07090621099516284,0.13088309997692704,N/A
p1_find_missing_number,prompt_1,29,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],1000,0.00022580003133043647,0.00023213599633891134,0.00035339995520189404,N/A
p1_find_missing_number,prompt_1,29,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],10000,0.0019721999997273088,0.002123523998307064,0.0028915999573655427,N/A
p1_find_missing_number,prompt_1,29,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    missing_number = total_sum - array_sum\n    return missing_number'],100000,0.06484120001550764,0.06874655000050552,0.08500200003618374,N/A
p1_find_missing_number,prompt_1,30,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total - actual_sum'],1000,0.00022170000011101365,0.00022606799844652415,0.0002505999873392284,N/A
p1_find_missing_number,prompt_1,30,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total - actual_sum'],10000,0.001969000033568591,0.0020960099989315497,0.0030607000226154923,N/A
p1_find_missing_number,prompt_1,30,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total - actual_sum'],100000,0.06530459999339655,0.06923033499799203,0.13898380001774058,N/A
p1_find_missing_number,prompt_1,31,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],1000,0.00022079999325796962,0.0002746780012967065,0.0011060999822802842,N/A
p1_find_missing_number,prompt_1,31,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],10000,0.0020422000088728964,0.0020904020010493697,0.0026334000285714865,N/A
p1_find_missing_number,prompt_1,31,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],100000,0.0657148000318557,0.06848577199736611,0.07632399996509776,N/A
p1_find_missing_number,prompt_1,32,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum'],1000,0.00022609997540712357,0.00023090200149454177,0.0002715999726206064,N/A
p1_find_missing_number,prompt_1,32,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum'],10000,0.0019725000020116568,0.002142754000960849,0.004524100048001856,N/A
p1_find_missing_number,prompt_1,32,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return total_sum - actual_sum'],100000,0.06581509998068213,0.06811857000109739,0.07333469996228814,N/A
p1_find_missing_number,prompt_1,33,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.000221800000872463,0.00024133499769959598,0.0003192999865859747,N/A
p1_find_missing_number,prompt_1,33,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.002026400004979223,0.002136014996212907,0.003629599988926202,N/A
p1_find_missing_number,prompt_1,33,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.06529009999940172,0.06922506700153462,0.0854791000019759,N/A
p1_find_missing_number,prompt_1,34,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.0002209999947808683,0.00022719599888660014,0.00029499997617676854,N/A
p1_find_missing_number,prompt_1,34,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0019771999795921147,0.0020914239971898496,0.0024832000490278006,N/A
p1_find_missing_number,prompt_1,34,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.06450860004406422,0.06795751600060612,0.07619310001609847,N/A
